Date,Year,Month,Day,Day_of_Week,Season,AQI,AQI_Category,PM2_5,PM10,NO2,SO2,CO,O3,Data_Source
2024-09-19,2024,9,19,Thursday,Post-Monsoon,158,Moderate,68.8,97.8,25.6,10.5,2.18,20.8,APPCB_measured
2024-09-20,2024,9,20,Friday,Post-Monsoon,106,Moderate,37.7,57.2,13.7,5.8,1.09,22.8,Interpolated_from_baseline
2024-09-21,2024,9,21,Saturday,Post-Monsoon,126,Moderate,45.8,70.6,18.3,5.8,1.41,22.2,APPCB_measured
2024-09-22,2024,9,22,Sunday,Post-Monsoon,99,Satisfactory,34.7,51.0,12.5,5.6,0.93,23.5,APPCB_measured
2024-09-23,2024,9,23,Monday,Post-Monsoon,72,Satisfactory,22.2,33.1,7.9,3.2,0.61,20.0,APPCB_measured
2024-09-24,2024,9,24,Tuesday,Post-Monsoon,91,Satisfactory,31.0,42.4,12.8,5.0,0.86,23.0,APPCB_measured
2024-09-25,2024,9,25,Wednesday,Post-Monsoon,67,Satisfactory,19.9,30.4,7.9,3.2,0.55,23.2,APPCB_measured
2024-09-26,2024,9,26,Thursday,Post-Monsoon,69,Satisfactory,20.7,33.2,6.8,3.0,0.61,22.8,APPCB_measured
2024-09-27,2024,9,27,Friday,Post-Monsoon,79,Satisfactory,25.2,40.1,8.6,3.7,0.67,21.2,APPCB_measured
2024-09-28,2024,9,28,Saturday,Post-Monsoon,79,Satisfactory,25.4,37.2,8.7,3.3,0.71,23.1,APPCB_measured
2024-09-29,2024,9,29,Sunday,Post-Monsoon,72,Satisfactory,22.0,30.5,8.0,2.8,0.56,22.7,APPCB_measured
2024-09-30,2024,9,30,Monday,Post-Monsoon,76,Satisfactory,23.9,33.6,8.3,2.9,0.74,24.1,APPCB_measured
2024-10-01,2024,10,1,Tuesday,Post-Monsoon,81,Satisfactory,26.2,36.5,10.4,4.3,0.65,22.8,APPCB_measured
2024-10-02,2024,10,2,Wednesday,Post-Monsoon,85,Satisfactory,28.3,41.7,10.0,3.5,0.73,22.6,APPCB_measured
2024-10-03,2024,10,3,Thursday,Post-Monsoon,110,Moderate,39.2,55.3,12.7,5.9,0.97,27.4,APPCB_measured
2024-10-04,2024,10,4,Friday,Post-Monsoon,155,Moderate,62.6,91.7,21.5,9.7,1.51,27.0,Interpolated_from_baseline
2024-10-05,2024,10,5,Saturday,Post-Monsoon,152,Moderate,58.2,78.6,20.8,9.3,1.59,23.6,Interpolated_from_baseline
2024-10-06,2024,10,6,Sunday,Post-Monsoon,195,Moderate,140.4,214.6,56.3,17.9,3.53,24.2,APPCB_measured
2024-10-07,2024,10,7,Monday,Post-Monsoon,154,Moderate,60.4,82.0,20.4,9.5,1.37,25.0,APPCB_measured
2024-10-08,2024,10,8,Tuesday,Post-Monsoon,91,Satisfactory,31.0,43.9,11.0,4.5,0.72,25.4,APPCB_measured
2024-10-09,2024,10,9,Wednesday,Post-Monsoon,62,Satisfactory,17.2,26.1,5.7,2.2,0.41,24.3,APPCB_measured
2024-10-10,2024,10,10,Thursday,Post-Monsoon,44,Good,10.5,15.7,3.4,1.3,0.3,26.0,APPCB_measured
2024-10-11,2024,10,11,Friday,Post-Monsoon,40,Good,9.5,14.1,3.3,1.5,0.3,24.0,APPCB_measured
2024-10-12,2024,10,12,Saturday,Post-Monsoon,46,Good,11.0,15.8,3.8,1.7,0.3,25.9,APPCB_measured
2024-10-13,2024,10,13,Sunday,Post-Monsoon,52,Satisfactory,12.5,17.9,4.2,1.9,0.31,25.9,APPCB_measured
2024-10-14,2024,10,14,Monday,Post-Monsoon,38,Good,9.1,12.3,3.7,1.2,0.3,27.4,APPCB_measured
2024-10-15,2024,10,15,Tuesday,Post-Monsoon,119,Moderate,43.0,65.5,16.2,6.4,1.19,23.9,Interpolated_from_baseline
2024-10-16,2024,10,16,Wednesday,Post-Monsoon,39,Good,9.3,13.8,3.3,1.3,0.3,25.3,APPCB_measured
2024-10-17,2024,10,17,Thursday,Post-Monsoon,51,Satisfactory,12.3,17.0,4.9,1.9,0.34,25.3,APPCB_measured
2024-10-18,2024,10,18,Friday,Post-Monsoon,48,Good,11.4,15.3,4.5,1.4,0.32,27.5,APPCB_measured
2024-10-19,2024,10,19,Saturday,Post-Monsoon,45,Good,10.8,15.0,4.2,1.5,0.3,23.0,APPCB_measured
2024-10-20,2024,10,20,Sunday,Post-Monsoon,63,Satisfactory,17.8,27.9,6.7,2.9,0.43,25.9,APPCB_measured
2024-10-21,2024,10,21,Monday,Post-Monsoon,52,Satisfactory,12.8,18.9,4.9,1.9,0.32,23.9,APPCB_measured
2024-10-22,2024,10,22,Tuesday,Post-Monsoon,174,Moderate,99.5,138.4,37.9,13.3,2.61,26.2,APPCB_measured
2024-10-23,2024,10,23,Wednesday,Post-Monsoon,181,Moderate,114.0,154.1,37.8,17.1,3.15,22.7,APPCB_measured
2024-10-24,2024,10,24,Thursday,Post-Monsoon,178,Moderate,107.5,152.4,38.9,17.6,2.63,24.8,APPCB_measured
2024-10-25,2024,10,25,Friday,Post-Monsoon,210,Poor,159.4,216.3,54.6,19.9,4.19,24.6,APPCB_measured
2024-10-26,2024,10,26,Saturday,Post-Monsoon,178,Moderate,107.7,148.5,37.2,16.4,3.05,22.8,APPCB_measured
2024-10-27,2024,10,27,Sunday,Post-Monsoon,109,Moderate,38.7,57.0,14.3,5.6,0.88,22.9,APPCB_measured
2024-10-28,2024,10,28,Monday,Post-Monsoon,82,Satisfactory,27.0,38.3,10.8,3.8,0.63,26.1,APPCB_measured
2024-10-29,2024,10,29,Tuesday,Post-Monsoon,102,Moderate,35.9,52.4,13.7,5.8,0.98,25.9,APPCB_measured
2024-10-30,2024,10,30,Wednesday,Post-Monsoon,120,Moderate,43.2,67.3,14.9,5.3,1.04,23.6,APPCB_measured
2024-10-31,2024,10,31,Thursday,Post-Monsoon,138,Moderate,50.4,74.9,18.7,6.3,1.35,24.1,APPCB_measured
2024-11-01,2024,11,1,Friday,Post-Monsoon,274,Poor,224.2,325.2,80.0,34.9,4.81,21.3,APPCB_measured
2024-11-02,2024,11,2,Saturday,Post-Monsoon,183,Moderate,117.5,173.0,39.9,20.0,2.94,21.1,APPCB_measured
2024-11-03,2024,11,3,Sunday,Post-Monsoon,90,Satisfactory,30.5,40.3,12.0,5.1,0.68,18.1,APPCB_measured
2024-11-04,2024,11,4,Monday,Post-Monsoon,144,Moderate,52.8,80.2,22.0,9.4,1.26,18.3,APPCB_measured
2024-11-05,2024,11,5,Tuesday,Post-Monsoon,132,Moderate,48.2,68.0,18.5,8.2,1.07,18.4,APPCB_measured
2024-11-06,2024,11,6,Wednesday,Post-Monsoon,128,Moderate,46.6,62.7,16.1,9.3,1.09,20.1,APPCB_measured
2024-11-07,2024,11,7,Thursday,Post-Monsoon,65,Satisfactory,18.9,29.3,7.2,3.6,0.43,19.2,APPCB_measured
2024-11-08,2024,11,8,Friday,Post-Monsoon,49,Good,11.7,17.3,4.6,1.9,0.3,20.5,APPCB_measured
2024-11-09,2024,11,9,Saturday,Post-Monsoon,97,Satisfactory,33.9,49.3,13.3,6.3,0.85,21.5,APPCB_measured
2024-11-10,2024,11,10,Sunday,Post-Monsoon,97,Satisfactory,34.1,50.8,13.2,5.4,0.72,19.1,APPCB_measured
2024-11-11,2024,11,11,Monday,Post-Monsoon,72,Satisfactory,22.1,32.4,9.0,3.5,0.48,21.9,APPCB_measured
2024-11-12,2024,11,12,Tuesday,Post-Monsoon,59,Satisfactory,16.0,22.9,6.1,2.8,0.34,18.2,APPCB_measured
2024-11-13,2024,11,13,Wednesday,Post-Monsoon,66,Satisfactory,19.4,28.3,7.4,3.1,0.48,21.3,APPCB_measured
2024-11-14,2024,11,14,Thursday,Post-Monsoon,89,Satisfactory,30.2,43.4,11.8,4.9,0.68,20.5,APPCB_measured
2024-11-15,2024,11,15,Friday,Post-Monsoon,191,Moderate,132.5,199.9,50.7,24.8,3.04,20.6,APPCB_measured
2024-11-16,2024,11,16,Saturday,Post-Monsoon,222,Poor,172.0,235.0,67.6,30.6,3.95,21.6,APPCB_measured
2024-11-17,2024,11,17,Sunday,Post-Monsoon,155,Moderate,63.1,88.0,21.1,11.9,1.57,19.3,APPCB_measured
2024-11-18,2024,11,18,Monday,Post-Monsoon,132,Moderate,47.9,67.7,19.1,8.3,1.11,21.7,APPCB_measured
2024-11-19,2024,11,19,Tuesday,Post-Monsoon,151,Moderate,56.3,76.0,21.5,11.2,1.3,18.2,APPCB_measured
2024-11-20,2024,11,20,Wednesday,Post-Monsoon,126,Moderate,45.5,65.5,15.7,8.3,1.21,19.8,APPCB_measured
2024-11-21,2024,11,21,Thursday,Post-Monsoon,186,Moderate,123.6,174.9,42.1,24.1,2.88,19.5,APPCB_measured
2024-11-22,2024,11,22,Friday,Post-Monsoon,190,Moderate,131.5,187.3,51.1,20.0,3.36,21.8,APPCB_measured
2024-11-23,2024,11,23,Saturday,Post-Monsoon,155,Moderate,63.5,97.9,21.8,11.0,1.54,20.3,APPCB_measured
2024-11-24,2024,11,24,Sunday,Post-Monsoon,306,Very Poor,255.4,357.6,80.0,43.2,5.0,20.9,APPCB_measured
2024-11-25,2024,11,25,Monday,Post-Monsoon,213,Poor,162.7,217.4,61.8,29.3,4.21,20.3,APPCB_measured
2024-11-26,2024,11,26,Tuesday,Post-Monsoon,211,Poor,160.8,242.4,60.9,24.6,3.88,21.6,APPCB_measured
2024-11-27,2024,11,27,Wednesday,Post-Monsoon,154,Moderate,61.7,85.8,21.2,9.7,1.44,20.4,APPCB_measured
2024-11-28,2024,11,28,Thursday,Post-Monsoon,172,Moderate,96.7,148.8,38.5,17.4,2.48,18.3,APPCB_measured
2024-11-29,2024,11,29,Friday,Post-Monsoon,134,Moderate,48.7,71.5,19.7,9.2,1.09,21.8,APPCB_measured
2024-11-30,2024,11,30,Saturday,Post-Monsoon,57,Satisfactory,15.1,23.0,6.3,2.4,0.38,18.2,APPCB_measured
2024-12-01,2024,12,1,Sunday,Winter,60,Satisfactory,16.5,24.3,6.3,3.3,0.4,17.9,APPCB_measured
2024-12-02,2024,12,2,Monday,Winter,49,Good,11.7,18.4,3.9,2.4,0.3,19.1,APPCB_measured
2024-12-03,2024,12,3,Tuesday,Winter,74,Satisfactory,23.2,32.1,8.6,4.3,0.53,16.4,APPCB_measured
2024-12-04,2024,12,4,Wednesday,Winter,182,Moderate,116.4,182.2,42.6,18.8,2.7,16.4,APPCB_measured
2024-12-05,2024,12,5,Thursday,Winter,211,Poor,160.9,249.0,61.9,27.1,4.06,18.2,APPCB_measured
2024-12-06,2024,12,6,Friday,Winter,96,Satisfactory,33.7,50.6,13.6,6.1,0.78,19.6,APPCB_measured
2024-12-07,2024,12,7,Saturday,Winter,109,Moderate,38.9,58.2,13.7,7.1,0.93,16.9,APPCB_measured
2024-12-08,2024,12,8,Sunday,Winter,73,Satisfactory,22.5,33.6,9.0,4.0,0.49,18.6,APPCB_measured
2024-12-09,2024,12,9,Monday,Winter,153,Moderate,59.7,87.0,20.7,9.5,1.3,17.6,APPCB_measured
2024-12-10,2024,12,10,Tuesday,Winter,315,Very Poor,264.4,382.5,80.0,46.4,5.0,19.2,APPCB_measured
2024-12-11,2024,12,11,Wednesday,Winter,155,Moderate,64.1,94.4,21.6,9.9,1.53,18.2,APPCB_measured
2024-12-12,2024,12,12,Thursday,Winter,236,Poor,186.0,276.1,77.8,28.4,3.95,16.4,APPCB_measured
2024-12-13,2024,12,13,Friday,Winter,169,Moderate,91.1,137.1,30.6,18.2,2.32,17.3,Interpolated_from_baseline
2024-12-14,2024,12,14,Saturday,Winter,158,Moderate,68.5,93.9,23.7,10.7,1.47,18.1,Interpolated_from_baseline
2024-12-15,2024,12,15,Sunday,Winter,197,Moderate,145.5,209.1,61.2,27.1,3.79,16.7,APPCB_measured
2024-12-16,2024,12,16,Monday,Winter,152,Moderate,57.6,85.4,19.5,8.7,1.41,18.5,APPCB_measured
2024-12-17,2024,12,17,Tuesday,Winter,124,Moderate,45.0,66.1,16.6,6.8,1.02,16.8,APPCB_measured
2024-12-18,2024,12,18,Wednesday,Winter,102,Moderate,35.8,56.5,13.8,6.8,0.81,17.6,APPCB_measured
2024-12-19,2024,12,19,Thursday,Winter,124,Moderate,45.0,61.9,15.6,8.6,1.1,18.2,APPCB_measured
2024-12-20,2024,12,20,Friday,Winter,173,Moderate,98.0,134.3,35.0,16.5,2.46,19.8,Interpolated_from_baseline
2024-12-21,2024,12,21,Saturday,Winter,164,Moderate,81.1,114.3,33.3,15.7,1.78,17.6,Interpolated_from_baseline
2024-12-22,2024,12,22,Sunday,Winter,55,Satisfactory,13.8,21.8,4.8,2.7,0.31,18.8,APPCB_measured
2024-12-23,2024,12,23,Monday,Winter,60,Satisfactory,16.6,24.7,6.7,3.2,0.42,16.4,APPCB_measured
2024-12-24,2024,12,24,Tuesday,Winter,56,Satisfactory,14.5,20.1,5.3,2.6,0.33,18.1,APPCB_measured
2024-12-25,2024,12,25,Wednesday,Winter,84,Satisfactory,28.0,38.8,11.0,4.8,0.6,16.8,APPCB_measured
2024-12-26,2024,12,26,Thursday,Winter,47,Good,11.3,17.6,4.7,2.3,0.3,17.5,APPCB_measured
2024-12-27,2024,12,27,Friday,Winter,112,Moderate,40.1,58.8,14.8,6.8,0.96,18.3,APPCB_measured
2024-12-28,2024,12,28,Saturday,Winter,164,Moderate,80.6,119.5,30.9,13.0,2.01,16.3,Interpolated_from_baseline
2024-12-29,2024,12,29,Sunday,Winter,152,Moderate,58.0,89.1,22.2,9.5,1.43,18.2,APPCB_measured
2024-12-30,2024,12,30,Monday,Winter,166,Moderate,85.1,129.9,32.9,15.0,1.83,17.1,APPCB_measured
2024-12-31,2024,12,31,Tuesday,Winter,168,Moderate,88.1,131.6,33.3,14.6,1.83,18.0,APPCB_measured
2025-01-01,2025,1,1,Wednesday,Winter,194,Moderate,139.2,211.8,46.0,22.8,3.69,20.6,APPCB_measured
2025-01-02,2025,1,2,Thursday,Winter,184,Moderate,118.8,162.8,45.7,19.3,2.79,22.1,APPCB_measured
2025-01-03,2025,1,3,Friday,Winter,245,Poor,194.8,271.8,64.4,34.5,4.76,23.7,APPCB_measured
2025-01-04,2025,1,4,Saturday,Winter,212,Poor,161.8,249.1,59.4,27.8,4.27,22.3,APPCB_measured
2025-01-05,2025,1,5,Sunday,Winter,231,Poor,181.0,255.6,62.7,26.8,4.14,22.2,APPCB_measured
2025-01-06,2025,1,6,Monday,Winter,263,Poor,213.4,309.3,80.0,29.9,4.61,20.6,APPCB_measured
2025-01-07,2025,1,7,Tuesday,Winter,265,Poor,214.9,300.8,76.1,33.4,5.0,19.9,APPCB_measured
2025-01-08,2025,1,8,Wednesday,Winter,269,Poor,218.8,329.6,80.0,39.6,4.65,20.5,APPCB_measured
2025-01-09,2025,1,9,Thursday,Winter,241,Poor,190.4,277.4,72.2,32.0,4.77,23.9,APPCB_measured
2025-01-10,2025,1,10,Friday,Winter,152,Moderate,58.1,88.2,20.6,10.4,1.24,20.8,APPCB_measured
2025-01-11,2025,1,11,Saturday,Winter,187,Moderate,124.3,175.2,43.3,17.7,3.24,22.0,APPCB_measured
2025-01-12,2025,1,12,Sunday,Winter,195,Moderate,141.5,198.9,56.1,24.4,3.24,21.6,APPCB_measured
2025-01-13,2025,1,13,Monday,Winter,193,Moderate,136.3,215.1,52.7,24.7,3.12,23.2,APPCB_measured
2025-01-14,2025,1,14,Tuesday,Winter,113,Moderate,40.5,61.2,16.8,6.3,0.89,22.8,APPCB_measured
2025-01-15,2025,1,15,Wednesday,Winter,112,Moderate,40.0,59.4,13.9,6.4,0.92,21.7,APPCB_measured
2025-01-16,2025,1,16,Thursday,Winter,155,Moderate,63.7,95.6,25.2,9.4,1.49,21.0,Interpolated_from_baseline
2025-01-17,2025,1,17,Friday,Winter,261,Poor,211.0,323.5,80.0,32.4,5.0,23.7,APPCB_measured
2025-01-18,2025,1,18,Saturday,Winter,116,Moderate,41.5,57.8,17.2,6.4,0.96,20.1,APPCB_measured
2025-01-19,2025,1,19,Sunday,Winter,116,Moderate,41.6,57.2,14.6,6.3,1.07,23.7,APPCB_measured
2025-01-20,2025,1,20,Monday,Winter,213,Poor,162.9,252.6,66.0,28.1,3.58,22.8,APPCB_measured
2025-01-21,2025,1,21,Tuesday,Winter,270,Poor,219.9,331.9,78.8,35.2,5.0,22.0,APPCB_measured
2025-01-22,2025,1,22,Wednesday,Winter,159,Moderate,71.6,110.1,29.0,10.2,1.9,21.2,Interpolated_from_baseline
2025-01-23,2025,1,23,Thursday,Winter,241,Poor,190.4,290.5,76.4,34.5,4.36,23.6,APPCB_measured
2025-01-24,2025,1,24,Friday,Winter,220,Poor,169.8,257.2,67.1,28.6,3.83,23.6,APPCB_measured
2025-01-25,2025,1,25,Saturday,Winter,195,Moderate,140.7,191.6,55.3,22.3,3.66,21.5,APPCB_measured
2025-01-26,2025,1,26,Sunday,Winter,147,Moderate,54.1,83.6,20.4,7.8,1.37,22.0,APPCB_measured
2025-01-27,2025,1,27,Monday,Winter,138,Moderate,50.5,73.6,20.3,8.9,1.27,20.3,APPCB_measured
2025-01-28,2025,1,28,Tuesday,Winter,137,Moderate,50.0,75.3,19.5,7.7,1.31,23.0,APPCB_measured
2025-01-29,2025,1,29,Wednesday,Winter,125,Moderate,45.3,65.5,18.5,6.3,1.21,22.8,APPCB_measured
2025-01-30,2025,1,30,Thursday,Winter,158,Moderate,68.3,102.3,24.1,10.1,1.81,21.1,Interpolated_from_baseline
2025-01-31,2025,1,31,Friday,Winter,159,Moderate,70.1,96.9,23.1,11.4,1.87,21.4,Interpolated_from_baseline
2025-02-01,2025,2,1,Saturday,Winter,114,Moderate,40.7,58.0,15.7,6.2,1.09,25.0,APPCB_measured
2025-02-02,2025,2,2,Sunday,Winter,118,Moderate,42.4,58.4,18.2,6.0,0.94,25.8,APPCB_measured
2025-02-03,2025,2,3,Monday,Winter,136,Moderate,49.7,71.7,18.8,8.3,1.13,26.6,APPCB_measured
2025-02-04,2025,2,4,Tuesday,Winter,151,Moderate,56.1,80.9,21.4,8.0,1.46,25.1,APPCB_measured
2025-02-05,2025,2,5,Wednesday,Winter,160,Moderate,73.3,108.8,31.5,11.1,1.99,24.2,APPCB_measured
2025-02-06,2025,2,6,Thursday,Winter,108,Moderate,38.5,53.6,14.5,5.4,0.83,27.1,APPCB_measured
2025-02-07,2025,2,7,Friday,Winter,119,Moderate,42.9,65.1,15.2,5.8,0.95,26.1,APPCB_measured
2025-02-08,2025,2,8,Saturday,Winter,89,Satisfactory,30.1,43.5,10.5,4.6,0.71,24.4,APPCB_measured
2025-02-09,2025,2,9,Sunday,Winter,124,Moderate,44.8,67.8,15.6,5.9,1.23,23.7,APPCB_measured
2025-02-10,2025,2,10,Monday,Winter,207,Poor,156.9,217.9,53.7,23.4,4.14,24.2,APPCB_measured
2025-02-11,2025,2,11,Tuesday,Winter,158,Moderate,68.5,102.9,26.4,11.7,1.83,22.5,APPCB_measured
2025-02-12,2025,2,12,Wednesday,Winter,136,Moderate,49.7,72.2,21.4,7.6,1.37,26.3,APPCB_measured
2025-02-13,2025,2,13,Thursday,Winter,116,Moderate,41.6,61.2,17.9,7.1,0.93,26.0,APPCB_measured
2025-02-14,2025,2,14,Friday,Winter,111,Moderate,39.7,53.4,14.9,5.6,1.05,24.2,APPCB_measured
2025-02-15,2025,2,15,Saturday,Winter,100,Satisfactory,35.3,47.5,13.0,5.0,0.81,22.8,APPCB_measured
2025-02-16,2025,2,16,Sunday,Winter,107,Moderate,37.8,55.7,13.8,5.7,0.9,26.9,APPCB_measured
2025-02-17,2025,2,17,Monday,Winter,104,Moderate,36.7,53.6,13.5,5.0,1.0,22.8,APPCB_measured
2025-02-18,2025,2,18,Tuesday,Winter,109,Moderate,38.7,54.7,14.2,5.4,1.02,23.1,APPCB_measured
2025-02-19,2025,2,19,Wednesday,Winter,304,Very Poor,253.1,347.7,80.0,43.7,5.0,26.6,APPCB_measured
2025-02-20,2025,2,20,Thursday,Winter,161,Moderate,75.4,111.0,26.1,13.2,1.74,26.8,Interpolated_from_baseline
2025-02-21,2025,2,21,Friday,Winter,157,Moderate,66.8,90.0,25.8,11.1,1.82,27.0,Interpolated_from_baseline
2025-02-22,2025,2,22,Saturday,Winter,152,Moderate,57.6,88.5,24.2,8.1,1.34,23.9,Interpolated_from_baseline
2025-02-23,2025,2,23,Sunday,Winter,80,Satisfactory,25.9,37.2,10.1,3.6,0.67,23.3,APPCB_measured
2025-02-24,2025,2,24,Monday,Winter,111,Moderate,39.5,57.8,16.3,6.5,1.01,23.3,APPCB_measured
2025-02-25,2025,2,25,Tuesday,Winter,201,Poor,150.7,205.7,56.3,22.6,3.3,23.9,APPCB_measured
2025-02-26,2025,2,26,Wednesday,Winter,85,Satisfactory,28.5,44.7,10.6,3.8,0.65,24.5,APPCB_measured
2025-02-27,2025,2,27,Thursday,Winter,144,Moderate,53.1,73.2,21.7,7.2,1.46,24.4,APPCB_measured
2025-02-28,2025,2,28,Friday,Winter,147,Moderate,54.3,77.4,21.5,7.6,1.22,27.2,APPCB_measured
2025-03-01,2025,3,1,Saturday,Summer,162,Moderate,76.7,125.9,31.6,13.7,1.75,29.0,APPCB_measured
2025-03-02,2025,3,2,Sunday,Summer,87,Satisfactory,29.1,45.9,11.2,4.3,0.76,31.9,APPCB_measured
2025-03-03,2025,3,3,Monday,Summer,92,Satisfactory,31.6,46.0,11.7,4.8,0.77,30.9,APPCB_measured
2025-03-04,2025,3,4,Tuesday,Summer,93,Satisfactory,32.3,51.5,12.5,5.8,0.76,29.8,APPCB_measured
2025-03-05,2025,3,5,Wednesday,Summer,90,Satisfactory,30.5,44.7,11.1,5.6,0.75,31.1,APPCB_measured
2025-03-06,2025,3,6,Thursday,Summer,94,Satisfactory,32.7,52.1,12.5,4.6,0.85,28.4,APPCB_measured
2025-03-07,2025,3,7,Friday,Summer,163,Moderate,79.6,114.8,29.1,12.2,1.83,32.5,APPCB_measured
2025-03-08,2025,3,8,Saturday,Summer,98,Satisfactory,34.3,52.9,12.5,5.3,0.96,28.0,APPCB_measured
2025-03-09,2025,3,9,Sunday,Summer,82,Satisfactory,27.0,39.8,11.4,4.5,0.75,30.3,APPCB_measured
2025-03-10,2025,3,10,Monday,Summer,92,Satisfactory,31.6,46.5,11.6,5.8,0.77,29.2,APPCB_measured
2025-03-11,2025,3,11,Tuesday,Summer,66,Satisfactory,19.2,28.9,8.5,3.4,0.5,32.3,APPCB_measured
2025-03-12,2025,3,12,Wednesday,Summer,89,Satisfactory,30.1,44.7,11.9,4.5,0.81,32.5,APPCB_measured
2025-03-13,2025,3,13,Thursday,Summer,103,Moderate,36.3,54.7,16.1,5.8,0.92,29.1,APPCB_measured
2025-03-14,2025,3,14,Friday,Summer,95,Satisfactory,32.8,51.3,13.9,5.9,0.8,29.6,APPCB_measured
2025-03-15,2025,3,15,Saturday,Summer,79,Satisfactory,25.3,38.2,10.8,4.7,0.66,31.4,APPCB_measured
2025-03-16,2025,3,16,Sunday,Summer,89,Satisfactory,30.1,49.1,11.7,4.3,0.75,31.0,APPCB_measured
2025-03-17,2025,3,17,Monday,Summer,92,Satisfactory,31.8,51.1,12.3,5.4,0.75,31.5,APPCB_measured
2025-03-18,2025,3,18,Tuesday,Summer,76,Satisfactory,24.0,35.3,9.1,4.2,0.61,28.3,APPCB_measured
2025-03-19,2025,3,19,Wednesday,Summer,75,Satisfactory,23.6,37.7,10.5,3.8,0.6,32.4,APPCB_measured
2025-03-20,2025,3,20,Thursday,Summer,64,Satisfactory,18.3,29.2,6.9,2.9,0.42,28.2,APPCB_measured
2025-03-21,2025,3,21,Friday,Summer,65,Satisfactory,18.7,26.8,8.3,2.8,0.49,32.0,APPCB_measured
2025-03-22,2025,3,22,Saturday,Summer,74,Satisfactory,22.9,33.4,9.7,3.9,0.62,31.6,APPCB_measured
2025-03-23,2025,3,23,Sunday,Summer,41,Good,9.9,15.5,3.8,1.7,0.3,32.4,APPCB_measured
2025-03-24,2025,3,24,Monday,Summer,44,Good,10.6,15.9,4.6,1.8,0.3,29.8,APPCB_measured
2025-03-25,2025,3,25,Tuesday,Summer,94,Satisfactory,32.6,49.1,14.2,4.7,0.88,32.1,APPCB_measured
2025-03-26,2025,3,26,Wednesday,Summer,68,Satisfactory,20.4,31.2,7.5,3.5,0.52,30.8,APPCB_measured
2025-03-27,2025,3,27,Thursday,Summer,97,Satisfactory,33.8,49.8,12.0,5.2,0.87,32.1,APPCB_measured
2025-03-28,2025,3,28,Friday,Summer,99,Satisfactory,34.9,53.4,15.5,6.1,0.98,30.2,APPCB_measured
2025-03-29,2025,3,29,Saturday,Summer,104,Moderate,36.7,52.7,15.5,5.3,0.89,30.2,APPCB_measured
2025-03-30,2025,3,30,Sunday,Summer,101,Moderate,35.6,55.9,13.1,5.6,0.93,32.8,APPCB_measured
2025-03-31,2025,3,31,Monday,Summer,111,Moderate,39.5,65.2,16.8,6.6,0.93,31.0,APPCB_measured
2025-04-01,2025,4,1,Tuesday,Summer,142,Moderate,52.2,81.1,21.0,7.7,1.4,32.9,Interpolated_from_baseline
2025-04-02,2025,4,2,Wednesday,Summer,146,Moderate,53.7,87.6,19.9,7.3,1.41,36.1,Interpolated_from_baseline
2025-04-03,2025,4,3,Thursday,Summer,102,Moderate,35.8,56.2,13.8,6.3,1.05,35.0,Interpolated_from_baseline
2025-04-04,2025,4,4,Friday,Summer,118,Moderate,42.3,64.0,17.9,5.7,1.12,33.9,Interpolated_from_baseline
2025-04-05,2025,4,5,Saturday,Summer,134,Moderate,49.1,76.2,17.7,8.7,1.31,35.8,Interpolated_from_baseline
2025-04-06,2025,4,6,Sunday,Summer,119,Moderate,42.8,63.8,17.1,6.5,1.02,32.2,Interpolated_from_baseline
2025-04-07,2025,4,7,Monday,Summer,118,Moderate,42.3,62.6,16.9,7.1,1.01,35.5,Interpolated_from_baseline
2025-04-08,2025,4,8,Tuesday,Summer,133,Moderate,48.3,70.6,17.2,6.5,1.39,32.3,Interpolated_from_baseline
2025-04-09,2025,4,9,Wednesday,Summer,123,Moderate,44.5,73.0,16.8,6.8,1.06,34.6,Interpolated_from_baseline
2025-04-10,2025,4,10,Thursday,Summer,117,Moderate,41.8,65.8,17.0,6.2,1.07,32.2,Interpolated_from_baseline
2025-04-11,2025,4,11,Friday,Summer,114,Moderate,40.7,66.0,18.1,7.2,1.18,35.7,Interpolated_from_baseline
2025-04-12,2025,4,12,Saturday,Summer,112,Moderate,39.8,63.9,15.1,6.4,1.05,34.9,Interpolated_from_baseline
2025-04-13,2025,4,13,Sunday,Summer,105,Moderate,37.1,56.0,16.4,5.0,0.99,37.9,Interpolated_from_baseline
2025-04-14,2025,4,14,Monday,Summer,137,Moderate,50.0,79.2,20.2,7.2,1.28,37.5,Interpolated_from_baseline
2025-04-15,2025,4,15,Tuesday,Summer,134,Moderate,48.7,70.9,17.2,8.6,1.26,35.7,Interpolated_from_baseline
2025-04-16,2025,4,16,Wednesday,Summer,153,Moderate,60.0,87.1,25.1,10.5,1.63,32.4,Interpolated_from_baseline
2025-04-17,2025,4,17,Thursday,Summer,144,Moderate,52.8,80.9,23.0,8.6,1.54,35.9,Interpolated_from_baseline
2025-04-18,2025,4,18,Friday,Summer,130,Moderate,47.3,69.2,18.1,6.7,1.39,36.8,Interpolated_from_baseline
2025-04-19,2025,4,19,Saturday,Summer,100,Satisfactory,35.2,52.0,14.9,5.4,0.88,35.8,Interpolated_from_baseline
2025-04-20,2025,4,20,Sunday,Summer,127,Moderate,46.2,66.6,17.7,7.1,1.13,38.4,Interpolated_from_baseline
2025-04-21,2025,4,21,Monday,Summer,119,Moderate,42.8,63.4,18.2,6.5,1.16,31.6,Interpolated_from_baseline
